1,global,global,Associated Press,https://feedx.net/rss/ap.xml,feedx.net,rss,en,New York,USA,True,40.71273,-74.00602,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
2,global,global,Reuters,https://www.youtube.com/feeds/videos.xml?channel_id=UChqUTb7kYRX8-EiaN3XFrSQ,youtube.com,rss,en,London,UK,True,51.50745,-0.12777,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
3,global,global,The Guardian International,https://www.theguardian.com/international/rss,theguardian.com,rss,en,London,UK,True,51.50745,-0.12777,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
4,global,global,CNN International,http://rss.cnn.com/rss/edition.rss,rss.cnn.com,rss,en,Atlanta,USA,True,33.75447,-84.38982,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
5,global,global,BBC World News,https://feeds.skynews.com/feeds/rss/world.xml,feeds.skynews.com,rss,en,London,UK,True,51.50745,-0.12777,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
6,global,global,Al Jazeera English,https://www.aljazeera.com/xml/rss/all.xml,aljazeera.com,rss,en,Doha,Qatar,True,25.31088,51.50818,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
7,global,global,NYT World News,https://rss.nytimes.com/services/xml/rss/nyt/World.xml,rss.nytimes.com,rss,en,New York,USA,True,40.71273,-74.00602,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
8,global,global,WSJ World News,https://feeds.content.dowjones.io/public/rss/RSSWorldNews,feeds.content.dowjones.io,rss,en,New York,USA,True,40.71273,-74.00602,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
9,global,global,NPR,https://feeds.npr.org/1002/rss.xml,feeds.npr.org,rss,en,Washington DC,USA,True,38.89504,-77.03654,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
10,global,global,Axios,https://api.axios.com/feed/,api.axios.com,rss,en,Washington DC,USA,True,38.89504,-77.03654,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
11,global,global,The Atlantic,https://www.theatlantic.com/feed/all/,theatlantic.com,rss,en,Washington DC,USA,True,38.89504,-77.03654,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
12,global,global,Bloomberg Markets,https://feeds.bloomberg.com/markets/news.rss,feeds.bloomberg.com,rss,en,New York,USA,True,40.71273,-74.00602,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
13,global,global,UPI World News,https://rss.upi.com/news/news.rss,rss.upi.com,rss,en,Washington DC,USA,True,38.89504,-77.03654,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
14,global,global,France24 English,https://www.france24.com/en/rss,france24.com,rss,en,Paris,France,True,48.85889,2.32004,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
15,global,global,DW News,https://rss.dw.com/xml/rss-en-all,rss.dw.com,rss,en,Bonn,Germany,True,50.73526,7.10246,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
16,global,global,ABC Australia,https://www.abc.net.au/news/feed/51120/rss.xml,abc.net.au,rss,en,Sydney,Australia,True,-33.86984,151.20828,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
17,global,global,CGTN,https://www.cgtn.com/subscribe/rss/section/world.xml,cgtn.com,rss,en,Beijing,China,True,39.90571,116.3913,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
18,global,global,RT International,https://www.rt.com/rss/news/,rt.com,rss,en,Moscow,Russia,True,55.62558,37.60639,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
19,global,global,Global Press Journal,https://globalpressjournal.com/feed/,globalpressjournal.com,rss,en,Unknown,Global,True,NULL,NULL,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
20,global,global,Time News,https://feeds.feedburner.com/time/world,feeds.feedburner.com,rss,en,New York City,USA,True,40.71273,-74.00602,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
21,global,global,IPS News,https://www.ipsnews.net/news/regional-categories/global/feed/,ipsnews.net,rss,en,Unknown,Global,True,NULL,NULL,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
22,global,global,Scripps News,https://www.scrippsnews.com/world.rss,scrippsnews.com,rss,en,Unknown,USA,True,NULL,NULL,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
765,greece,greece,eKathimerini.com,https://www.ekathimerini.com/feed/atom/,ekathimerini.com,rss,en,Athens,greece,True,37.97556,23.73483,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
782,grenada,grenada,NOW Grenada,https://nowgrenada.com/feed/,nowgrenada.com,rss,en,St. George's,grenada,True,12.05353,-61.7518,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
id,group_key,group_label,name,url,domain,feed_type,language,city,country,enabled,lat,lon,description,discovered_at,last_probed,probe_status,created_at,updated_at
792,guatemala,guatemala,Prensa Libre,https://www.prensalibre.com/feed/,prensalibre.com,rss,es,Guatemala City,guatemala,True,14.64161,-90.51328,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
806,guinea,guinea,Guineematin.com,https://guineematin.com/feed/,guineematin.com,rss,fr,Conakry,guinea,True,9.51706,-13.69984,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
824,guinea_bissau,guinea_bissau,Agência de Notícias da Guiné (ANG),https://ang.gw/feed/,ang.gw,rss,pt,Bissau,guinea_bissau,True,11.86132,-15.58305,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
830,guyana,guyana,Stabroek News,https://www.stabroeknews.com/feed/,stabroeknews.com,rss,en,Georgetown,guyana,True,6.80326,-58.14554,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
838,haiti,haiti,HaitiLibre.com,https://www.haitilibre.com/rss-dossiers.php,haitilibre.com,rss,fr,Port-au-Prince,haiti,True,18.54733,-72.33959,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
852,honduras,honduras,Proceso Digital,https://proceso.hn/feed/,proceso.hn,rss,es,Tegucigalpa,honduras,True,14.10581,-87.20471,,2026-03-02 09:28:02.687594-07,NULL,active,2026-03-02 09:28:02.687594-07,2026-03-15 21:47:14.853706-06
2975,hong_kong,hong_kong,i-CABLE News,https://www.i-cable.com/feed,i-cable.com,rss,zh,Hong Kong,hong_kong,True,22.2793,114.16289,,2026-03-15 12:10:55.314219-06,NULL,active,2026-03-15 12:10:55.314219-06,2026-03-15 21:47:14.853706-06
